review_date,rating,reviews
7 September 2019,10.0,You will never be the same flyer watching this amazing series. Honestly I was hooked after a few episodes! Can't wait for the movies to be released in October.
24 November 2019,10.0,"Saw it, I think I liked it, just a little bit, not too much"
18 September 2019,10.0,"It's very rare to find a series that keeps getting better as the seasons go on. In Breaking Bad's case, it peaked at the very end. Whilst watching I was hooked from the first episode, and I thought it was amazing then, but as I watched it more and more, it continued to keep surprising me. Bryan Cranston's performance is immaculate with Aaron Paul's contributing to my favourite duo in TV. The plot twists and element of surprise this show had on me is simply amazing, and I would pay good money to watch it again for the first time."
18 November 2020,10.0,This series is without a doubt the best series and it has an excellent story and a complete ending
19 January 2022,10.0,"My favourite video film is ""Titanic"". It tells the story of a famous ship, the ""Titanic"", which sank in 1912. The ""Titanic"" was a colossal ship even by modern standards. Its tragic sinking will always be remembered, for the ship went down on the first voyage with heavy losses. The director of the film is James Cameron. The main parts in the film are played by young actors Leonardo Di Caprio and Kate Winslet. To my mind their acting is superb. The camerawork is fantastic, too. I've heard that they made a full-size model of the ""Titanic"" for this film. It's a very spectacular film. It is also a moving love-story. I advise all my friends to see ""Titanic"". The film was awarded 11 Oscars and I'm sure it deserves every one of them."
9 November 2018,10.0,It's probably the best TV show ever. You should watch it.
13 October 2018,10.0,"I'm so addicted to it.. 
I'm on series 2 ep 8 at the mo and loving it 
It's just very different and scientific!"
24 September 2017,9.0,People who love reality should go for this show. It starts slow but it does not lose a grip anywhere. Last season is mind blowing u will find some sensible conversation and sensible spin off. Storyline is so good the best thing about this series is direction is at its best. The way they describe everything without any dialog feels awesome while watching it. If u think like a common man u also can predict the show while seeing it. So best of luck and go for it
30 September 2020,10.0,"This show is amazing. While the story can be a bit slow sometimes, it makes up for this in spades. You will feel engaged with the characters and events that unfold. The many twists and turns are what keep the show running well beyond its years. Even though it might not sound good enough, I recommend at least checking it out and watching the first season."
27 June 2022,10.0,"I started watching breaking bad whilst in university. My friends told me how great it was for years and I didn't really care to watch (and I watch a lot of TV shows). After the first 2 episodes I was hooked. The relationship between Walt and Jesse is unmatchable, the introduction of the other characters and the role they play such as Gustavo keeps the series interesting and exciting, the constant plot twists and action, even Walt and Skyler's marriage is just so damn funny. The storyline, the writing, the drama, the action, the way this programme has you glued to your seat is like nothing else. I nearly failed my degree as I watched the entire series in 3 weeks and flunked my exam due to spending too much time on breaking bad but it was worth it. Since watching I've tried to enjoy other programmes and don't get me wrong there is many fantastic TV programmes but everytime I finish another I just sit back and say to myself ""wasn't as good as breaking bad though"".. It has ruined TV for me but do I regret it? Absolutely not. Greatest TV series ever to exist and I don't think anything will beat it. If you haven't already, sit down and watch it immediately, you will not be disappointed!"
22 December 2018,10.0,"Wow what can I say...
I just love the series and didn't want it to end but it's to eventually"
5 August 2018,10.0,"At the end of season 4 you'll feel ""wow that's amazing, best, etc."" . But at the end of 5th season u will cry, regret. Cuz in Breaking bad you'll feel like living the series. They show every little detail in the show which makes us more attached, you miss nothing. Best ending with the intention to make audience heartbroken. Well done!"
22 October 2020,10.0,I've watched so many shows but this one will always be the best yo
29 September 2020,10.0,The. Best. TV. Show. Ever.
21 September 2018,10.0,"Great acting, characters, plot, shooting, writing, all great. One of the best scenes I refer to as traffic lights...if your not sure if this was a great show search ""breaking bad traffic lights"" just a snippet of the heart of the writing that went into this show that had me hooked from the start - take the time to enjoy you won't regret"
22 April 2014,10.0,"Firstly and foremost i'm not going to blabber on with a comparison of other successful television series i.e, GOT, SOA, LOST, DEXTER and the rest of these brilliant projects. This is a series in an entirely different and unique realm of TV."
26 August 2021,10.0,"I think it's series is perfect🐐
The only problem imo is the shitty Spanish when they are supposed to be Mexicains when they could perfectly have found actor's that actually speak Spanish."
27 March 2023,10.0,Like I said it is not my favourite but it is a perfect series story build up it is a story between two guys frendship between them and that was perfect just I don't like the character of skyler actually I hate it but end fine so everything fine. I just want to say that it was perfect every thing was perfect many moves with camera angles were I have never seen moves like this that were some awkward but it was new experience like moving of a car tyre and camera is also rolling a man is moving and like his hands are moving gambridge also moving like that and capsing just his face like fpp game mode overall it is 5 star series and is very good and fantastic. That's all from me I am not anyone to judge this web series this was fantastic as hell.
28 August 2021,10.0,"At the beginning of the first season it seemed a bit boring to me, but at the beginning of the seasonAt the beginning of the first season it seemed a bit boring to me, but at the beginning of the season The second began to appear great personalities and began to develop with very beautiful dialogues and events begin to flare up, the second season with a legendary ending that impresses you as a viewer 10/10."
3 July 2022,10.0,One rhe best story and super strong script. Each and everything is perfectly balanced. The only character that gets on your nerves is his wife and at few scene she is untolerable.
28 May 2014,8.0,"Well the whole thing was very spectacular, the minute details were taken care of. The ending and everything is realistic of what should have happened in real life consequences. The Story revolves around The Crystal Meth and about how a Nobel Prize Winner wasn't given much appreciation later in his life, probably it was his choices. It has always been his choices about everything he did and he really liked it, we can see him singing while enjoying his glorious crimes and concentrating on something which is illegal, his love for his ninety-nine percent blue baby is fascinating, it comes down to crime and Murders and how the things that mattered the most in life were turned up against him, the sudden realization of losing all that he cared for was tempting and making him clear that it was his love for chemistry that didn't changed and so the two years he lived in his tactical Benevolence was way better than his fifty years of Mundane surviving."
25 August 2019,10.0,"It's better than Rick and morty, better than Peaky Blinders, better than Dark and obviously better than GoT, too!"
18 October 2019,10.0,"Spoiler Free Review. :)
I remember watching season 1 and being like; ""damn, that's so good. probably going to get ruined if there are 5 seasons."""
9 March 2019,10.0,This is by far my favorite series... Everything is perfect. WATCH IT.
3 February 2019,10.0,"Just masterpiece , its above all television show ever made."
3 January 2020,10.0,"If you have seen even some of episodes of the show , it's highly unlikely you'll argue with me. W.W(Eisenberg) is the highlight of the show. He is a underdog who overcome s everything thrown at him and yet able to keep you on your toes everytime you see him. Jesse is phenomenal too."
17 February 2014,9.0,"Loved every minute of this show. The development of the characters, the acting. All just compelling viewing and believable until season 3's ""fly"" episode. OMG! What were they thinking? The main guys Walt and Jesse acted out of their characters. Especially, usually smart Walt using a clipboard, a shoe and a mop to kill a fly... in a lab? Then the two start hitting each other that I can only liken to watching Curly and Moe of The Three Stooges. Were the original writers on strike or were they on methampethemine when they made this episode? It was a waste of time and should not have been made and included on the series. I still love this show and will pretend this sorry episode did not happen."
19 January 2022,10.0,"The plot, ideas, and most importantly, the characters of the series cause a lot of conflicting feelings and emotions. The viewer does not just empathize with the characters, he is included in the action, he also has a job - he must realize what is happening, give him an objective assessment, and this is not always easy, and certainly not unambiguous. With all this, there is no sense of intricacy, the film, like many brilliant works, is deceptively simple. All this is, of course, the result of titanic work, talent and well-coordinated work of the entire team involved in the creation of the picture."
6 May 2014,10.0,"This series is the best i've ever seen. I watched many series like walking dead,game of thrones,sopranos,the wire but Breaking Bad is the Number one."
4 March 2017,10.0,"Best TV series that I had ever watched. Most of series lost it's momentum after 2 or 3 season, but the essence of this show is that every season it you are more in it. Throughout the show, you are facing bittersweet feeling towards the main lead. After watching season 1 you think it is overrated (imdb-9.5),but seriously hook up for season 2 and after that you regret why there are only 5 seasons. This series gives you a roller-coaster of emotions.Without giving spoilers, just watch the show how beautifully they execute each minute details and excellent writing."
15 October 2018,9.0,Breaking Bad Is very very good this review Doesn't contain spoilers
13 February 2021,10.0,Breaking bad lives in New Mexico i love Walter white
14 September 2019,10.0,This is not breaking bad.. This was breaking heart...... Just wow
4 February 2020,8.0,"T's has been eleven years since the first episode of Breaking Bad was aired , and still it remins as one of the best TV series of all time ."
4 April 2020,10.0,"This serie can't be described, in other words you have to watch it to understand its greatness.
Dramatically shivering stressful scenes that make your heart rate rise, a dramatic perfecly directed serie that is perfect in all the ways possible you can't,litteraly cannot possibly imagine a better scenario. this series did NOTHING wrong director-wise ; actor-wise ; scenario-wise EVERYTHING!!!"
16 November 2014,10.0,"Breaking Bad is one of the best TV shows to ever air in history. Now for me, this is the best TV show I have ever seen. Just seeing this guy go from being all nerdy and timid to this tough and self absorbed man is truly incredible. I have to give it up for Bryan Cranston. He is one of the best actors living right now. He was born to act. I mean his face just has so much emotion in it. Most actors have to try and get the right facial expressions to play that character right. But Bryan's face can make a wide range of expressions without even having to do much. And oh my goodness... Aaron Paul... When I first saw this show, he didn't seem like such a good actor. To me at least he didn't. But as the show goes on, his acting becomes phenomenal! Like when he gets mad in the show, it makes you think that he's in full rage in real life. It's truly amazing. Everyone did an amazing job on Breaking Bad. Every single character in the entire show was incredible. Breaking Bad is the gold standard of television."
13 December 2018,10.0,"Tooooooooooo Gooooooooooooooooood
Best series ever made"
8 June 2018,10.0,"Simply the best. 
Adrenalinic, ingenious and funny. This show has everything and mixes all the elements perfectly. Walter is one of the greatest created characters in the history."
18 September 2021,10.0,"The best series you'll ever watch , the plot , the heavy acting .. Bryan Cranston did the greatest role in TV history ( Walter White )
The amazing script , cinematography and the details and finally the morals I've learned and the emotions I felt while watching ...
Deserves 20/10 👑🔝⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐"
28 May 2023,10.0,"Very good tv series in the world..and best scypt.. wwhatever this is my favorite series and i need to be a loking this movie. This is fantastic , this is realy valuable for our watch time.."
7 November 2019,10.0,"Why did i finish it so soon??
Just watch it!
Walter's personality changes soo much that at the end, i was scared of him too!
Just watch it."
7 July 2018,10.0,Wow this show is the best of all time is gets better and better
23 July 2019,10.0,"Every episode stuns you. The direction, production, acting skills, and the sound effects are all excellent. Worth a watch. About 60 Episodes, but I wish I had more to watch😀"
29 May 2020,8.0,"Just posted one on the title two days ago. Have to write another right in the middle watching S5E11 -- whatever this is, the plot at this point is simply over-stretched and full of holes. Really? Using a ""confession video"" as a threat? Is that a joke? Is there a point to Pinkman's sudden virtual-signaling money tossing? Why not develop Pinkman character with a little more depth, rather than just painting him as a helpless addict, a puppet of WW?"
26 November 2019,10.0,"What makes breaking bad special from other tv shows is its attention to detail. Every part matters on the grand scheme of things. It is an amazingly well written show, and I hope there were more like it."
7 December 2018,8.0,"... just give the man some cancer bro! Jokes aside, this series is a really great show. It's a great cat and mouse spiel between WW and the FBI uncle. While some villains are a bit over-acted and stereotypical, they do play an integral part in forcing Walter White to evolve into the badass he is towards the end of the series. And one is quite torn between sympathizing with the protagonist and hating him for his lack of humanity. But it's not necessary to 100% like a protagonist for a show to be good. After all, character development is what makes a show interesting and BB clearly is a great example in this regard.
The camera and the plot are done very professionally and most actors deliver a great performance."
21 September 2021,10.0,"With desperate times, and honestly some of the most rushed shows that came during the pandemic, you may wonder if giving this show a second view while you wait for more better call saul. Yes you should come back and view this series pondering a very different case. Walter is living a revenge story. Being the bad man he always wanted to be. And trying to understand that Jesse was probably the biggest victim."
11 April 2018,10.0,"This beautiful piece of art is incredibly well written and directed, furthermore the actors are doing a tremendous job!"
25 May 2020,8.0,"It's a roller coaster of love and hate and a finale full of depression and hate - no love for me.
Very hard to watch if you ask me.
Well written, great actors, very nice cinematography; love the conversation long shots.
It was worth the time. A long painful journey. One of the few series I could watch twice. Just not now."
10 July 2018,10.0,"Look Guys it 2018 and want to watch this again and again! It truely is one of the beat shows of all times the writing, the acting, the directing are all top notch. Again, what are you waiting for?!? You will not regret!"
3 May 2018,10.0,Breaking Bad is one of those rare things that happens such as all the planets of the solar system being in perfect alignment with the sun.
22 June 2015,10.0,This serial has been Bad example for the others so that they should improve themselves to reach the new standards set by legendary serial BB.
27 November 2019,10.0,I always take a high pitch of breath at the end of every episode. This show could be long and kickin.. I wish Jessie start to cook again in a brand new sequel.
5 November 2019,10.0,Simply brilliant gets better the more you watch it going to be amazing
11 April 2021,10.0,"Best movie in yhe world l,in the university.i love that movie you know."
11 October 2019,10.0,Not saying anything. Just start with the first episode.
11 May 2018,10.0,All time greatest series.
19 January 2018,10.0,"If anybody watching this series i m telling you this is the best series when i start this series i watched around 10 episodes in one day believe me this is really cool ""yeah mr. white yeah science""."
30 March 2018,10.0,"I have seen more than 2500 movies-series in my life, i have some favorites performances from great actors in classic movies.With breaking bad I had one of the greatest experience in my life with Bryan Cranston's Performance as Walter White, I can't forget how good he was in Breaking Bad, i cant erase many scenes from this series from my mind. This performance is definitely one of my 10 favorites and one of the best of all time.
i like to thank mr. Cranston because he is a great actor."
11 March 2019,10.0,"The best for all time
walter white and jessie pinkman the best ever
i love it"
14 April 2023,9.0,"Breaking Bad is a television series that left a profound impact on me. From its gripping storyline to its masterful acting, every aspect of this show is executed flawlessly. As I watched the show, I was sucked into the world of Walter White and his descent into the drug trade. I felt like I was experiencing the highs and lows alongside the characters."
7 July 2021,10.0,Abbot and Costello meet El Chapo.
29 September 2020,10.0,"Love, and love only.. I've no words to express the greatness of this show"
24 May 2019,10.0,"Breaking Bad has in my opinion the Greatest Acting, the best Story ,The Best Finale, Pilot, Episodes, Transformation, Quotes to any show ever. I mean it is unquestionable The Most Perfect TV SHOW Ever!"
25 January 2018,10.0,"The writers created a tribute to high dostoevskian dark comic buffoonery, set in ABQ New Mexico...brilliant. The clarity of Walter's blue meth is the writers winking at you as if to say, do yourself a favor and re-read a few pages of Crime and Punishment while watching this one..."
7 May 2018,10.0,My friend recommended it. Actually I don't like violence but it's an exception.
29 April 2020,10.0,5 seasons of the series are not too long. Almost all EPs are very interesting and smart plots. Just some EP or motivations i feel like it lacks evidence and characters are too dumb at some point.
19 July 2020,10.0,"So I completed all the 5 seasons of breaking Bad
The story and concept are fabulous
I like the characters which they choose for breaking Bad web series
The season 5 Episode 5 is outstanding completely. They robbed the moving train
The idea they made is ultimate..
The director choose really great characters to this like Walter White , Jessy Pinkman and etc...
Finally there is nothing to say about it... this is one of the best no no the best"
19 March 2023,10.0,The title says it all
30 July 2021,10.0,I absolutely love this show............. ...... .......
8 April 2020,10.0,"The story of Walter white and Jessie Pinkman will never be forgotten, with great episodes that tell's a story in a incredible way"
18 August 2021,10.0,"The best jjkyihioyoylylylylyly
Ymtjgkr
R.buuiogohohititieiitogogly
Yyohoyoyo49t9hogogotlt
Ylhgigohiyototorit."
14 February 2021,10.0,"It follows a dark LA cop squad. From the outset, you just know they are ne'erdowells with badges.
The side stories sometimes outweigh the strike teams main objective."
23 May 2019,10.0,"There is a term of researcher known as forshadowing, and is simply a wink or Hint in the story comes early to confirm (or justification sometimes) a event will come from, yet you are out of the outlet from the bottom of the table and if you can understand it will be expected in certain events and maybe predicted to the whole network. If you do not understand the unevenly, you will not affect your understanding of the network. The Breaking Bad series was full of many physical instruments and in particular the Forshadowing. In the second ninth of the second season, each of Jesse Bincam and the Walter are limited in the RV truck amid the desert for three days, when we lose Jesse hope hopes the wild building robot for their pork! Which is as a result of the begun and laughter from viewers at that time .. But after three seasons and in the last episode, take it to the catastrophic situation, the bottom of the robot operates from inside the car corresponding to the building, an idea that has been died by Jesse three months ago, saved both of the death of the investigator."
3 January 2018,8.0,"The episodes get more and more interesting. Bryan Cranston plays Walt, a high school Chemistry teacher that starts manufacturing crystal meth. He needs the money for his family, because he is dying of cancer. Complications arise with production. Complications arise with distribution. Complications arise with collecting. Complications just arise."
16 May 2019,9.0,He is the Danger and he is knocking...
25 August 2019,10.0,"Every action has reaction and sometimes you don't have any redeem for it, that exact happened with Mr. White..
I'd just finished the whole seasons of this unparalleled tv drama, I would request u pls watch the whole seasons don't cut off till the last episode come.. the story begins with Mr. White and his wife skyler and challenged son Walt junior, Mr. White was an erudite chemist man & family lovable guy, he'd researched on chemistry & invented some kinda charismatic stuff, and started a company with his comrades, they were threesome but Mr. White sold out his share ( merely $ 5k) during some inferior disturbance in company, the rest of two co-founder got married each other, after a few year that Corp. reached on highest transcendence of market cap. around 2.6 billion dollars and Mr. White was teaching chemistry at albuquerque high school, he was quite delighted over there & sharing time with his family and brother, sister- in-law but sometimes he feels a like fish out of water..
When Mr. White diagnosed lung cancer he was in pickle, he wants to make money for his treatment & for his family that spend their live well, so he shook his cerebrum when he saw a junkie boy (Jesse pickmen) he'd decided to methylene cooking with his former high school student Jesse pinkmen in an RV, mr. White made a charismatic blue crystal product that was ""chart-topping"" in drug market, his product was on high demand he made a lot of money with Jesse pinkmen and accidentally killed many ppl..
When he become popular with code name 'hisenberg' he plan to work with guso he earned millions of dollars monthly, during mess up with guso Mr. White conspire murder to him & blew guso head away with a bomb..
Mr White brother-in-law was a DEA agent (Hank), Hank was investing on drug dealer & meth cooker but he doesn't know about his brother-in-law Mr. White is a meth cooker and his blue crystal product on the contrary Mr. White wanted to build an empire in busniess, he's consistently doing that business & he was also off the hook for his family, his wife skyler (Mrs. White) constantly walking on eggshell she knows that his husband is drug-dealer and due to him her whole family jeopardize, she cares her challenged son & little innocent girl, she started detest with Mr. White but intially she cares for him, while DEA agent (Hank) puzzle-out utter case, being knownst about his brother-in-law conspiracy he planed to imprisoner him, whence he caught Mr. White(Hisenberg) some scumbag murdered hank & they kidnapped pinkmen for meth cook and all blame come upon Mr. White, now he leave the town and bring the money but he was still desperated so he deicide to go back to the town take an avenge with those scumbags, he planned to slaughter those punk, he made an autonomous machine gun and killed whole punks, and liberated the pinkmen, but he lost his life on that occurrence, before died he gave estimated 9 million dollars to his family through charity..
So as I said every action has consequences Mr. White his brother-in-law lost their lives."
17 February 2020,10.0,"The purpose of the establishment of the organization of the father of the series, whose constant action is the purpose of the crime action slang thriller horror, all in one of them, I don't recommend much to under-16s"
24 September 2021,10.0,Beat show I've ever seen. I would give it more than 10 stars in rating if I could. Definitely a must see!
20 January 2023,10.0,"This is the greatest TV show that has ever existed. The story is brilliant, the actors are perfect and the camera work is outstanding. I can't say enough how amazing this show is."
30 March 2023,10.0,"Bryan Cranson and Aaron Paul deliver on this legendary series that will go down in history as one of the best. It's the perfect anti-hero story - a science teacher who finds out he has lung cancer and inadvertently finds a way to make drugs that can earn him some faster cash to live his final years the way he wants to. But naturally, this is a dark path that leads him into some dark choices. The twists, turns, dark comedy and ultimate tragedies will keep you captivated and wanting to binge this entire series in one sitting. There isn't a single dull moment in this series and you'll often find yourself laughing and shocked within the same episode."
5 December 2020,8.0,"An excellent series in all respects. Starting from camera work, and ending with design, competent color correction, a well-thought-out plot, well-chosen actors. This is a wonderful quintessence of drama and action in one bottle. Drama is like a story of the life of all heroes. Everyone has fate, everyone has their own troubles. Action - The basis of the whole action, when the hero must make the right decision and only thanks to this, he will be able to save both himself and his family as a whole, as well as leave alive or destroy the traitors. This is my first series on which I once got hooked, spent about 2.5 months watching. Now for me 5 seasons is nothing at all, but initially when I started watching ""Breaking Bad"", I felt a really gorgeous picture of the series itself. When you sit and enjoy everything that happens, you literally get into the whole plot component, you begin to understand who and what he is, who is a traitor and who can help Walter. This is a gorgeous series who would not say anything! Would review it again."
2 November 2018,10.0,I have to admit that I wasn't enthusiastic at all in the first 2 seasons. But it is really worth watching this show. Especially the last 3 episodes are mind blowing!
29 October 2014,9.0,"I will admit when I was first introduced to this show I did not think I could get into it but when you give it a shot and watch through the whole first 3 episodes your hooked onwards to see the roller coaster ride that unfolds for Mr. Walter White. Many times throughout the show you ""think"" you know what's about to happen but things take a split second turn. I was satisfied with the ending but would have been more stoked to see how one other character that drives away ended up. I wont give away who it is but it would have been gratifying to see how his life turned out since we saw how his partner ended up. Or at least have seen what was next for him. Either way the best show I have seen in my life. It's basically an extremely long movie thats about the best way to put it."
12 October 2019,9.0,"Breaking Bad is no doubt one of the greatest TV series. I was surprised at how hooked I had got to it. It is so addictive that I just could not watch an episode and not watch the next one. With a lineup of incredible actors led by Bryan Cranston, the show is full of intense drama, explosive action, mystery, suspense and a shy bit of gore. It almost feels like a really long movie with a really good ending. Like a lot of shows which rely on plot twists, I don't think Breaking Bad is very re-watchable though you'll definitely be blown away the first time you'll watch it."
13 October 2019,10.0,"It's worth the time to wake up and see.
sehr gut und super serie"
1 January 2020,10.0,"I'm a movie watcher! And i shoudl tell you tha in 99% of times director screws the movie with a bad ending.
All the time i was stressed for the ending. By the end, i was happy for the very hood and realistic ending.
It satisfied everyone."
18 October 2020,10.0,Breaking Bad is the best web series I have ever watched
16 July 2019,10.0,"Perfect
U always want to see more.
Amazing story
Amazing acting
Amazing directing"
20 October 2019,10.0,"To be completely honest, back in high school around 8 years ago, my friends kept talking about this character named ""Heisenberg"" and when we had science class, they kept saying they would produce meth, just like heisenberg. I never understood why, they ""looked up"" to this character, so I finally asked them what this was all about. They told me, that breaking bad is the best thing they ever watched, and They slowly began to tell me the storyline, and I found it interesting. I kept saying that I would see it, but the day never came until 15th October 2019. The reason why I never saw it at that time, well I don't have a reason, just never came to my mind. But when recently I ran out of series to watch, and I kept thinking that I should give Breaking bad a chance. I'm currently at season 3 episode 5, and I must say that Breaking bad is the Best tv show that I've ever watched. I mean seriously I regret so much I didn't watch it so long ago, but I'm glad I started to do it now. The story line is incredible, the characters is perfect, and the whole script is fantastic. I recommend this to every one who hasn't seen breaking bad, trust me it's worth everything."
13 March 2019,10.0,This series paints the ultimate anti hero story - beautifully directed and acted. The story will enthrall and make you cringe as you see the characters descend into depravity through the drug trade
25 July 2023,10.0,"Breaking Bad. Where do I start with this masterpiece? This action-packed, beautifully written, incredibly shot, work of art known as Breaking Bad is the most beautiful, most incredible, most excellent show someone could ever hope to watch. It's expert written creates unbelievable tension that will grip you. This is a tale of love, betrayal and change that deserves the hype and awards. It has the greatest story, character arks, cinematography, characters, writing and more of any television show ever! The only other competitor is Better Call Saul(the prequel) which is also unbelievably excellent and is worth a watch after this. Some may find both of them boring for the first season or two but when you get to season 3,4,5 it becomes even more incredible! 30/10."
28 March 2018,10.0,"This show had me completely glued to my screen,at work I couldn't think of anything other than get home and catch up on where i left,complete master piece. There is this episode about a fly, but still kept me thinking about that fly!!! Big up to this show"
2 October 2019,10.0,It takes a lot to keep me invested in a TV series until series fin....OH LOOK SQUIRREL
19 February 2023,10.0,"Breaking Bad is one of the Greatest Shows of All Time. There are so many things I love about Breaking Bad. Especially the character Walter White/Heisenberg. Walter White reminds me of Michael Corleone from The Godfather. By watching Breaking Bad, you're definitely going to see a man change. My favorite characters from Breaking Bad are Walter White/Heisenberg, Jesse Pinkman, Gustavo Fring, Hank Schrader, Mike Ehrmantraut and Saul Goodman. Even the spin off: Better Call Saul was really good. The directing, writing, cinematography, characters is just so iconic, there will never be another show just like Breaking Bad."
30 July 2018,10.0,"I Loved everything about this tv series . Great Actig Great Story Great Direction and ... and ... and ....
WATCH THIS SERIES !"
3 July 2022,10.0,I cant imagine living this life without having watched breaking bad. I have a target to repeat it every 10 years. Can you believe it took me initially 3 times to start the show and stop at episode 3 every time because I was bored. Everytime I repeated watching it as if it was the first time.
14 July 2013,9.0,"I can't stop myself watching this movie till end.In short it is a nice movie.Naturalization is very fine as well as characters.It is different form the past stories.a struggling high school chemistry teacher who is diagnosed with inoperable lung cancer at the beginning of the series.He turns to a life of crime,producing and selling something with a former student.This is all for creating a nice situation inside the movie.The viewers will never get bored.it is difficult to write for Walter White because the character is so dark and morally questionable.Another nice thriller is that Walter's wife who was pregnant with their second child prior to his diagnosis,and who becomes increasingly suspicious of her husband after he begins behaving in unfamiliar ways.nice to watch movie."
20 February 2023,10.0,I love this so much i honestly don't know how i can condense everything i love about this show in one sitting.
19 September 2018,10.0,Have you just completed watching this and came over imdb to rate it other than 10? Well i suggest you to go back and rewatch every single episode over again and come back! Still not convinced? Well then you have to watch this over an infinite loop until you feel this deserves a 10 cus this must be given a 10 and if not you havent watched this good enough
28 March 2018,10.0,I don't How any of you give Breaking Bad a score of anything less then 10 stars. That is insane. This is literally the greatest TV show of all time. It literally changed TV for the better. Someone explain to me how you rate Breaking Bad an 8 or a 9 or a 9.5 or anything less than a 10? What could have possibly been the difference from being a 10 and a 9 or 8.5? That is insane. This is literally the greatest TV show of all time. It literally changed TV for the better. Shows that came on after Breaking Bad ended compare themselves to Breaking Bad. THE GREATEST SHOW EVER.
15 March 2022,10.0,"Breaking Bad, the legendary crime series, is a very good series. It is a masterpiece of America, but I gave it 9 because the first season was not as exciting as the rest of its seasons, and also the episode of Flies is the worst episode in Breaking Bad."
7 August 2019,10.0,"I wanted to tell you guys many things about this tv/web series but i don't want to spoil you guys, It's just amazing, every character is pretty good and there are lots of scene that gave me goosbumbs like hell, I have watched many web/tv series like dark,money heist,game of thrones but still breaking bad is far better than any of them imo and i want to forget everything and watch it again."
21 July 2020,10.0,It is a undebatable fact that BREAKING BAD is the number 1 show of all time.
4 November 2019,10.0,I will not spoil the series but you must watch it before you die
8 May 2023,8.0,"Breaking Bad (8.5/10):
The show is really good, but it starts off a bit boring before getting exciting. It keeps you on edge. I had a lot of questions about why Walt kept cooking meth even when he had enough money and was offered five million dollars. But in the end, we find out he actually enjoyed it and it wasn't just for his family, although they were always important to him. Jesse was the only character who stayed the same throughout the season. He genuinely loved his two girlfriends and Brock. But he had trouble following through on his decisions and controlling his emotions. For example, he impulsively tried to kill the guys who murdered a child and even went after Walter twice."
21 November 2019,9.0,I was waiting to see how GOT ended. It should be the greatest but they failed miserably in the final season
3 January 2018,10.0,"It was my first ever series I watched and I didn't excepted to be so perfect.Everything is perfect in this series starting from directing,actors,story,characters.Bryan Cranston in leading role was just legend,he build up his role so good with the help of Aaron Paul making a duo of actors you just cant stop watching.I highly recommend this series you will enjoy them 100% "
5 November 2019,10.0,"Binge this for 20 days, quality and concept are so great. It changed the tv show world."
9 September 2021,9.0,"Yesterday I completed watching this series and I'm literally astonished till now I've never seen this kind of a ending in any series, movie or even in tv shows,the only negative point I found out from this series is the slow pace of first 2seasons, cinematography and picture quality, if you're fan of amazing cinematography and don't have patience to go forward over and over then you'll surely leave this series in the first season most likely."
6 April 2018,10.0,"First I watched tons of great tv shows, comedy or drama and none had make me feel so many emotions I actually stopped thinking of it as just a show. The characters,camera action, brilliant ideas and mainly Script. The way conversations made me hear more, but in the same time turn off tv, so i dont have to feel that pain and angre...I actually stopped watching after something dead on the bed, wink wink. I started watch again in more than 6 months thinking that one moment that was the longest minute of my TV show expirience cant be out***** . Boy I was wrong and watched last 2 series in two days with look of another victim of that geniously written lines and all around perfection my nightmares see when they having a beutifull dream."
24 July 2018,10.0,"The improvement of breaking bad's characters is very successful.For example,there are deep differences between the time that walter white was a chemistry teacher in high school and other time that he transformed to Heisenberg not only physical appearance but also psychological attitudes.In fourth season,Walter said that I won at telephone conservation with Skyler.This scene is the best for me because Walter demonstrated the changing at himself very well."
28 October 2018,10.0,Amazing how can u match between breaking bad and game of thrones
14 March 2018,10.0,Very good series. It is definitely worth your time. Very well done. Always keeps you on the edge of your seat. Didn't want it to end.
14 October 2018,8.0,"Loved this show! Well-timed dark humour and very disturbing turns. Unexpected violence. The bad guys probably were a bit over acted at times but for the most part, an awesome series!"
25 January 2014,9.0,This is a fantastic series and if you give it 3 episodes you'll be addicted. The changes within the characters throughout the series' is brilliant but myself I found the ending incredibly predictable and disappointing. This is what stopped it getting a 10/10 from me. The tension and cliffhangers leave you wanting more and I myself spent 3 weeks watching the episodes back to back between working. This programme doesn't really have a target audience because everything about it is so good. Basically if you're not into it after 3 episodes stop watching. Second only to my number 2 GOT (but you have to like the genre) and my number 1 'The Shield' which has numerous themes used in Breaking BAd.
23 December 2019,10.0,Director Vince and actor Bryan and Aaron was great in their work. Every season is better than the last season. It's the story of a simple become a drug lord
26 March 2018,10.0,"Best tv show,...worth watching every single moment"
2 May 2018,10.0,It a perfect TV show ...................................
9 May 2019,10.0,Bom pkrl :v...............................................................................
22 July 2020,10.0,"Jesus, this I will tell you this and forever greatest TV show in the decades of shows best unbelievably a film masterpiece Vince Gilligan may not be criminal mastermind but he is a Writing Lord , Hate to be the person who was acting during Bryan Cranston age of times because he won the outstanding lead actor in a drama series 4 times like I mean he deserved it he brang Walter White and Hesinberg to life I felt these characters and let's not forget Aaron Paul outstanding actor who should have a leading role in a future show because he is just brilliant at acting every single he felt down I felt his pain like I was feeling it too that shows brilliant acting skills."
8 April 2018,10.0,If you never watched breaking bad I wish I was you. One of the best emotional and realistic tv show ever
